userId,movieId,rating,title
141420,57640,3.5,Hellboy II: The Golden Army
78244,2968,4.0,Time Bandits
117421,4958,5.0,Behind Enemy Lines
152937,5620,1.0,Sweet Home Alabama
137511,27660,2.5,Animatrix
64441,4034,4.0,Traffic
66277,2428,1.0,Faculty
73146,5679,1.5,Ring
91387,2135,1.0,Doctor Dolittle
151793,7090,3.0,Hero (Ying xiong)
52190,4239,3.5,Blow
111183,164909,4.0,La La Land
115900,34150,2.0,Fantastic Four
60422,1249,3.0,"Femme Nikita, La (Nikita)"
112203,68358,2.0,Star Trek
143368,1301,3.5,Forbidden Planet
58351,3263,2.5,White Men Can't Jump
48845,2427,4.0,Thin Red Line
33844,46972,1.0,Night at the Museum
108031,2459,1.0,Texas Chainsaw Massacre
81216,2713,4.0,Lake Placid
2982,913,5.0,Maltese Falcon
22444,3081,3.0,Sleepy Hollow
98680,2579,3.0,Following
99111,109487,5.0,Interstellar
131994,1219,3.0,Psycho
1748,342,3.5,Muriel's Wedding
140641,1500,2.5,Grosse Pointe Blank
10350,1610,3.0,Hunt for Red October
59034,236,3.0,French Kiss
75823,3826,2.0,Hollow Man
120657,5528,5.0,One Hour Photo
49364,3948,3.0,Meet the Parents
38536,48774,4.0,Children of Men
152928,5944,4.0,Star Trek: Nemesis
74674,2262,3.5,About Last Night...
57979,38061,1.5,Kiss Kiss Bang Bang
55364,2067,4.0,Doctor Zhivago
107650,3826,2.5,Hollow Man
43090,5171,2.5,Time Machine
75830,276,3.5,Milk Money
107090,2539,3.0,Analyze This
54119,1240,4.5,Terminator
142522,4018,3.0,What Women Want
60354,6966,1.5,Darkman
8656,2302,1.0,My Cousin Vinny
123200,2735,3.0,Golden Child
49635,68952,3.0,Drag Me to Hell
36330,52458,2.0,Disturbia
152572,1082,4.0,Candidate
106781,1242,3.0,Glory
78852,2916,4.0,Total Recall
91597,923,4.0,Citizen Kane
99785,31696,2.0,Constantine
149183,82167,4.5,Love and Other Drugs
21529,1012,3.0,Old Yeller
141353,1884,4.5,Fear and Loathing in Las Vegas
115166,1381,2.0,Grease 2
48950,86833,4.0,Bridesmaids
103936,51931,4.0,Reign Over Me
29981,54004,1.0,I Now Pronounce You Chuck and Larry
134629,1230,5.0,Annie Hall
115820,3095,3.5,Grapes of Wrath
103948,71530,2.5,Surrogates
158351,2118,4.0,Dead Zone
153735,3089,3.5,Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette)
116111,4019,4.0,Finding Forrester
55073,8950,3.5,The Machinist
69851,34336,3.0,Must Love Dogs
53015,84374,2.5,No Strings Attached
120403,2021,2.0,Dune
91040,40819,3.5,Walk the Line
997,1219,4.0,Psycho
122757,552,3.5,Three Musketeers
116111,1224,3.0,Henry V
3128,2989,0.5,For Your Eyes Only
97784,2792,4.0,Airplane II: The Sequel
117232,593,3.0,Silence of the Lambs
150468,127108,4.5,Brooklyn
122960,587,2.0,Ghost
11610,5218,3.0,Ice Age
120525,33679,2.0,Mr. & Mrs. Smith
64962,910,4.0,Some Like It Hot
36972,135143,4.0,Fantastic Beasts and Where to Find Them
97452,6953,2.0,21 Grams
84658,1907,2.5,Mulan
110164,1500,4.0,Grosse Pointe Blank
96509,1021,3.0,Angels in the Outfield
156391,4232,4.0,Spy Kids
113881,8810,3.0,AVP: Alien vs. Predator
120657,3594,5.0,Center Stage
157751,4734,4.0,Jay and Silent Bob Strike Back
92975,2478,4.0,¡Three Amigos!
62366,3219,2.0,Pacific Heights
1281,26776,3.0,Porco Rosso (Crimson Pig) (Kurenai no buta)
57548,45668,0.5,Lake House
59254,2470,3.0,Crocodile Dundee
150585,1474,3.0,Jungle2Jungle (a.k.a. Jungle 2 Jungle)
73824,53121,3.5,Shrek the Third
103917,3624,3.5,Shanghai Noon
27851,7090,3.5,Hero (Ying xiong)
83073,2021,2.0,Dune
79982,57368,4.5,Cloverfield
132693,4232,3.0,Spy Kids
43954,162,3.0,Crumb
31207,1296,3.5,"Room with a View, A"
102376,8169,4.5,*batteries not included
124482,80219,2.5,Machete
151683,77455,4.5,Exit Through the Gift Shop
25847,5464,3.5,Road to Perdition
149329,8014,4.5,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom)"
133057,64957,5.0,Curious Case of Benjamin Button
135026,1036,4.5,Die Hard
24906,231,3.0,Dumb & Dumber (Dumb and Dumber)
39415,1810,3.0,Primary Colors
107269,2421,3.0,"Karate Kid, Part II"
29529,1227,3.0,Once Upon a Time in America
90500,1394,4.0,Raising Arizona
15076,49530,4.0,Blood Diamond
54843,4886,3.5,"Monsters, Inc."
144189,288,4.5,Natural Born Killers
158351,1220,4.0,Blues Brothers
39060,4344,2.0,Swordfish
142998,541,2.5,Blade Runner
62463,2089,3.5,Rescuers Down Under
81176,3555,3.5,U-571
153730,88125,4.5,Harry Potter and the Deathly Hallows: Part 2
140606,5147,2.0,Wild Strawberries (Smultronstället)
99815,802,1.0,Phenomenon
111183,3016,4.0,Creepshow
117549,3285,4.0,Beach
125371,84772,5.0,Paul
119000,3615,3.0,Dinosaur
58800,106916,3.0,American Hustle
63019,69757,2.0,(500) Days of Summer
9809,2517,3.0,Christine
156863,2694,3.0,Big Daddy
134180,2335,4.5,Waterboy
6550,7318,0.5,Passion of the Christ
131292,128360,4.5,The Hateful Eight
78117,953,5.0,It's a Wonderful Life
70361,592,3.0,Batman
111797,2468,3.0,Jumpin' Jack Flash
142365,7445,4.0,Man on Fire
73300,849,2.0,Escape from L.A.
79382,129354,3.0,Focus
72211,2022,3.5,Last Temptation of Christ
157019,4701,3.5,Rush Hour 2
59951,1302,4.0,Field of Dreams
29656,168250,3.5,Get Out
11951,1894,2.5,Six Days Seven Nights
142843,2424,3.5,You've Got Mail
102479,41566,4.0,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe"
51068,39183,4.5,Brokeback Mountain
159827,337,4.0,What's Eating Gilbert Grape
25050,104243,5.0,Riddick
83845,2599,2.0,Election
105737,40278,2.5,Jarhead
88469,5296,0.5,Sweetest Thing
18093,3061,4.5,Holiday Inn
62383,3044,4.0,Dead Again
26279,4270,3.0,Mummy Returns
74917,84601,3.5,Unknown
89538,1259,3.5,Stand by Me
63752,106438,4.0,Philomena
152152,3552,4.5,Caddyshack
142793,4306,2.5,Shrek
120385,1,2.5,Toy Story
154077,59369,3.5,Taken
33294,1247,5.0,Graduate
147898,59315,4.5,Iron Man
17664,3257,2.0,Bodyguard
75322,2006,4.0,Mask of Zorro
67491,1223,4.0,"Grand Day Out with Wallace and Gromit, A"
33817,6539,3.0,Pirates of the Caribbean: The Curse of the Black Pearl
152572,2540,2.0,Corruptor
53708,49396,3.5,Tenacious D in The Pick of Destiny
129375,261,4.0,Little Women
61805,454,2.5,Firm
161560,10,3.0,GoldenEye
25925,48780,0.5,Prestige
49638,134368,3.0,Spy
17664,7162,4.0,Cold Mountain
13700,2883,4.0,Mumford
80587,5995,4.0,Pianist
93855,1096,4.0,Sophie's Choice
41686,46976,5.0,Stranger than Fiction
39896,53953,3.0,1408
14139,2340,3.0,Meet Joe Black
103011,2798,0.5,Problem Child
92336,928,4.0,Rebecca
2345,61236,3.5,Waltz with Bashir (Vals im Bashir)
74171,954,4.5,Mr. Smith Goes to Washington
97896,135143,4.5,Fantastic Beasts and Where to Find Them
15753,2064,4.5,Roger & Me
12979,50068,3.5,Letters from Iwo Jima
36635,59784,3.0,Kung Fu Panda
119177,3262,4.5,Twin Peaks: Fire Walk with Me
131074,2490,4.0,Payback
81509,2702,3.5,Summer of Sam
105747,7162,3.5,Cold Mountain
29021,1588,3.0,George of the Jungle
112670,953,4.0,It's a Wonderful Life
76724,2506,3.0,Other Sister
22384,778,2.0,Trainspotting
59333,86880,3.0,Pirates of the Caribbean: On Stranger Tides
25469,7386,4.0,Ten Commandments
803,1225,4.0,Amadeus
138141,6283,4.0,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira)
1894,2393,3.0,Star Trek: Insurrection
131506,8645,3.5,"Maria Full of Grace (Maria, Llena eres de gracia)"
91630,908,4.0,North by Northwest
77000,7215,4.5,To Have and Have Not
51956,63992,0.5,Twilight
69632,948,3.0,Giant
17783,5294,3.0,Frailty
32290,1394,3.0,Raising Arizona
11162,4308,2.5,Moulin Rouge
34602,4308,5.0,Moulin Rouge
45161,4226,4.0,Memento
89918,4306,3.5,Shrek
118678,231,4.0,Dumb & Dumber (Dumb and Dumber)
148079,44022,3.0,Ice Age 2: The Meltdown
71869,2422,2.5,"Karate Kid, Part III"
99169,1359,1.5,Jingle All the Way
3164,67087,4.5,"I Love You, Man"
103153,60069,3.0,WALL·E
117192,4703,3.0,Chocolat
23933,253,2.0,Interview with the Vampire: The Vampire Chronicles
161163,6867,3.5,Station Agent
100260,3285,3.0,Beach
158600,175303,4.0,It
19695,288,4.5,Natural Born Killers
30643,2005,4.0,Goonies
23529,7444,4.5,13 Going on 30
156183,170705,1.5,Band of Brothers
11690,1911,3.0,Dr. Dolittle
132131,275,2.0,Mixed Nuts
106553,27773,4.5,Old Boy
143186,555,2.0,True Romance
128302,27831,4.0,Layer Cake
36691,5219,1.5,Resident Evil
124126,7569,3.0,You Only Live Twice
108166,969,4.0,African Queen
132358,157296,3.0,Finding Dory
110576,2289,4.0,Player
87116,920,4.0,Gone with the Wind
140240,1449,4.0,Waiting for Guffman
73875,4474,4.0,Beaches
59951,1339,3.0,Dracula (Bram Stoker's Dracula)
62008,2710,5.0,Blair Witch Project
66708,1035,5.0,Sound of Music
120197,95441,3.5,Ted
52465,6593,3.0,Freaky Friday
52190,2002,3.0,Lethal Weapon 3
34692,4995,3.5,"Beautiful Mind, A"
14186,6502,3.5,28 Days Later
71403,68791,4.0,Terminator Salvation
32808,164179,4.0,Arrival
94001,2470,2.0,Crocodile Dundee
60567,96110,3.0,Campaign
52493,4447,3.5,Legally Blonde
23737,3409,3.5,Final Destination
6285,1407,2.0,Scream
94661,2723,2.5,Mystery Men
86042,2065,2.0,Purple Rose of Cairo
38906,55363,3.0,Assassination of Jesse James by the Coward Robert Ford
106881,30825,3.0,Meet the Fockers
31887,37741,3.5,Capote
134180,27773,5.0,Old Boy
108534,5313,3.5,The Scorpion King
24678,520,4.0,Robin Hood: Men in Tights
106833,208,1.0,Waterworld
159093,2174,3.0,Beetlejuice
99774,3863,1.0,Cell
148146,3310,5.0,Kid
148768,5952,4.5,Lord of the Rings: The Two Towers
13134,88125,4.5,Harry Potter and the Deathly Hallows: Part 2
100952,111759,5.0,Edge of Tomorrow
30247,1959,4.5,Out of Africa
152788,5349,3.0,Spider-Man
129305,1962,3.0,Driving Miss Daisy
121961,3950,3.5,Tigerland
71645,81845,2.0,King's Speech
82994,89,3.0,Nick of Time
39183,7153,3.0,Lord of the Rings: The Return of the King
70401,1080,4.5,Monty Python's Life of Brian
62383,1214,5.0,Alien
31502,1920,3.0,Small Soldiers
92565,53972,4.0,Live Free or Die Hard
17086,2986,4.0,RoboCop 2
113150,318,4.5,Shawshank Redemption
57548,1120,4.0,People vs. Larry Flynt
106706,37741,3.0,Capote
136101,2594,3.0,Open Your Eyes (Abre los ojos)
159192,4085,3.0,Beverly Hills Cop
29791,1777,4.0,Wedding Singer
158226,3825,3.0,Coyote Ugly
129695,47200,2.5,Crank
146578,2117,3.0,1984 (Nineteen Eighty-Four)
59063,3466,4.0,Heart and Souls
147210,44972,3.0,Scary Movie 4
20055,4642,4.0,Hedwig and the Angry Inch
42378,3911,4.5,Best in Show
93171,2600,3.5,eXistenZ
34750,33903,4.0,"Edukators, The (Die Fetten Jahre sind vorbei)"
79259,1923,4.0,There's Something About Mary
39916,6242,4.0,Ringu (Ring)
116014,2067,2.0,Doctor Zhivago
43091,2439,4.0,Affliction
142286,2248,5.0,Say Anything...
135543,427,2.0,Boxing Helena
107164,2952,4.0,Sydney (Hard Eight)
103232,6550,3.0,Johnny English
94141,4340,1.0,Animal
7288,2243,2.5,Broadcast News
131360,4899,0.5,Black Knight
50319,6378,3.0,Italian Job
140380,1262,4.0,Great Escape
144999,3418,4.5,Thelma & Louise
153786,52241,3.5,Lookout
142180,44195,3.5,Thank You for Smoking
136873,60397,4.5,Mamma Mia!
41487,3869,3.0,Naked Gun 2 1/2: The Smell of Fear
75822,1204,3.0,Lawrence of Arabia
76629,3019,3.5,Drugstore Cowboy
75352,1552,4.5,Con Air
115218,3623,2.0,Mission: Impossible II
136979,101,4.5,Bottle Rocket
87705,5419,0.5,Scooby-Doo
46413,5693,3.0,Saturday Night Fever
51238,6810,4.5,Sleeping with the Enemy
60522,805,4.0,"Time to Kill, A"
68828,2122,4.0,Children of the Corn
147662,2643,5.0,Superman IV: The Quest for Peace
55462,32296,3.0,Miss Congeniality 2: Armed and Fabulous
136752,5449,2.0,Mr. Deeds
149873,4069,2.5,Wedding Planner
22459,36529,4.0,Lord of War
26016,54503,4.5,Superbad
123711,6873,1.0,Intolerable Cruelty
133761,68237,3.5,Moon
71403,112,3.5,Rumble in the Bronx (Hont faan kui)
94835,49272,4.5,Casino Royale
97692,2273,3.5,Rush Hour
4019,60950,3.5,Vicky Cristina Barcelona
136101,166528,4.5,Rogue One: A Star Wars Story
10493,8529,4.0,Terminal
61594,152077,5.0,10 Cloverfield Lane
26509,2985,4.0,RoboCop
3266,1591,3.0,Spawn
6038,73344,4.0,"Prophet, A (Un Prophète)"
159900,2858,5.0,American Beauty
16494,1748,4.0,Dark City
63844,105504,5.0,Captain Phillips
111451,2052,5.0,Hocus Pocus
83094,469,3.0,House of the Spirits
83094,1393,4.0,Jerry Maguire
141557,4144,4.0,In the Mood For Love (Fa yeung nin wa)
78713,2066,5.0,Out of the Past
104723,353,3.5,Crow
37945,1020,4.0,Cool Runnings
5322,3208,1.0,Loaded Weapon 1 (National Lampoon's Loaded Weapon 1)
34290,4223,4.0,Enemy at the Gates
128679,44694,3.5,Volver
15691,1393,2.0,Jerry Maguire
141549,2455,4.5,Fly
135746,5463,2.5,Reign of Fire
93615,49651,2.0,Rocky Balboa
84146,1729,2.5,Jackie Brown
100955,38038,4.0,Wallace & Gromit in The Curse of the Were-Rabbit
79687,1885,3.0,Opposite of Sex
64173,2107,2.0,Halloween H20: 20 Years Later (Halloween 7: The Revenge of Laurie Strode)
1894,253,4.0,Interview with the Vampire: The Vampire Chronicles
98477,2672,3.0,Thirteenth Floor
11701,194,4.0,Smoke
47451,810,1.0,Kazaam
139005,8984,2.5,Ocean's Twelve
123338,3671,1.5,Blazing Saddles
70455,1367,3.0,101 Dalmatians
110853,903,5.0,Vertigo
118620,5047,0.5,Kung Pow: Enter the Fist
5064,2297,3.0,What Dreams May Come
135888,1982,3.0,Halloween
4559,1225,5.0,Amadeus
46806,1247,5.0,Graduate
75868,951,3.0,His Girl Friday
97513,52281,4.5,Grindhouse
29072,2628,4.0,Star Wars: Episode I - The Phantom Menace
11342,1729,5.0,Jackie Brown
142214,128360,3.0,The Hateful Eight
69928,70286,5.0,District 9
33126,2398,5.0,Miracle on 34th Street
10106,27660,3.0,Animatrix
9801,3355,5.0,Ninth Gate
94154,7256,4.0,Touching the Void
18552,6541,1.0,"League of Extraordinary Gentlemen, The (a.k.a. LXG)"
122391,134130,4.0,The Martian
122803,201773,4.5,Spider-Man: Far from Home
102715,296,5.0,Pulp Fiction
42894,50872,3.0,Ratatouille
85709,1291,5.0,Indiana Jones and the Last Crusade
78241,79139,4.0,Sorcerer's Apprentice
35821,1982,4.0,Halloween
67861,3827,3.0,Space Cowboys
36671,106916,3.5,American Hustle
135672,98961,2.0,Zero Dark Thirty
78544,1358,4.5,Sling Blade
143561,2100,4.0,Splash
77998,2367,3.0,King Kong
80407,3556,4.0,Virgin Suicides
10746,2436,5.0,Tea with Mussolini
24530,52245,2.5,Blades of Glory
44354,3186,4.0,"Girl, Interrupted"
16494,1752,2.5,Hard Rain
75470,88129,3.0,Drive
73670,2750,2.0,Radio Days
64363,1265,5.0,Groundhog Day
36883,1171,3.5,Bob Roberts
43743,1394,2.0,Raising Arizona
12552,5419,1.0,Scooby-Doo
92380,54286,3.5,Bourne Ultimatum
104927,3681,4.0,For a Few Dollars More (Per qualche dollaro in più)
42805,1461,0.5,Vegas Vacation (National Lampoon's Las Vegas Vacation)
122029,3386,4.0,JFK
146836,1299,5.0,Killing Fields
58473,1371,5.0,Star Trek: The Motion Picture
27258,4041,3.0,"Officer and a Gentleman, An"
106360,40819,4.0,Walk the Line
134627,1196,4.5,Star Wars: Episode V - The Empire Strikes Back
59333,2085,3.0,101 Dalmatians (One Hundred and One Dalmatians)
21188,185029,3.5,A Quiet Place
44772,45666,4.0,Nacho Libre
129435,661,3.5,James and the Giant Peach
52287,88129,3.5,Drive
10077,6299,4.0,"Winged Migration (Peuple migrateur, Le)"
67050,6765,0.5,Under the Tuscan Sun
124905,1704,4.0,Good Will Hunting
86462,122886,3.5,Star Wars: Episode VII - The Force Awakens
134083,361,2.5,It Could Happen to You
112444,1997,3.0,Exorcist
138182,52328,2.5,Sunshine
89654,97923,5.0,Flight
5153,4023,3.5,Family Man
156778,72011,3.5,Up in the Air
122404,2746,2.0,Little Shop of Horrors
67700,1619,3.0,Seven Years in Tibet
64488,2453,3.0,Boy Who Could Fly
106481,88,4.0,Black Sheep
22200,3785,3.0,Scary Movie
159048,1682,3.0,Truman Show
14831,5810,4.0,8 Mile
8656,3698,3.0,Running Man
113822,94018,1.5,Battleship
139683,1641,4.5,Full Monty
142211,135,4.0,Down Periscope
119674,1732,5.0,Big Lebowski
162516,61024,3.5,Pineapple Express
160506,4085,4.0,Beverly Hills Cop
100766,33493,2.5,Star Wars: Episode III - Revenge of the Sith
65376,1077,4.0,Sleeper
93874,2316,3.0,Practical Magic
51149,6016,4.5,City of God (Cidade de Deus)
35293,339,3.0,While You Were Sleeping
52253,5630,3.0,Red Dragon
138024,4366,5.0,Atlantis: The Lost Empire
108124,364,3.0,Lion King
79259,1409,1.5,Michael
115436,1246,4.0,Dead Poets Society
27554,2335,3.0,Waterboy
125658,849,2.0,Escape from L.A.
25469,357,3.0,Four Weddings and a Funeral
135510,5349,4.0,Spider-Man
42557,880,3.0,Island of Dr. Moreau
88537,3868,4.0,Naked Gun: From the Files of Police Squad!
21561,1339,3.5,Dracula (Bram Stoker's Dracula)
147263,16,4.0,Casino
30769,358,3.0,Higher Learning
146698,48,4.0,Pocahontas
53374,2012,3.0,Back to the Future Part III
63752,3671,1.5,Blazing Saddles
70616,1288,4.0,This Is Spinal Tap
33126,1831,4.0,Lost in Space
78138,4270,2.5,Mummy Returns
116130,4816,4.5,Zoolander
46112,41285,4.0,Match Point
52419,43936,2.5,16 Blocks
11144,8807,3.5,Harold and Kumar Go to White Castle
18751,93363,3.5,John Carter
140251,858,4.5,Godfather
145698,51091,4.0,Black Snake Moan
146088,5265,3.0,Death to Smoochy
86042,2527,3.0,Westworld
30417,1476,3.0,Private Parts
145442,5220,2.5,Showtime
101947,3072,3.5,Moonstruck
159753,223,3.5,Clerks
11305,1730,2.5,Kundun
37211,3250,4.0,Alive
18959,136864,3.0,Batman v Superman: Dawn of Justice
155642,2906,3.0,Random Hearts
131617,59784,4.0,Kung Fu Panda
131341,4047,3.0,Gettysburg
133527,5254,2.5,Blade II
124833,2724,2.0,Runaway Bride
101639,2997,5.0,Being John Malkovich
32778,58299,3.0,Horton Hears a Who!
48972,2622,2.5,William Shakespeare's A Midsummer Night's Dream
102479,3633,4.5,On Her Majesty's Secret Service
90593,97304,3.5,Argo
158899,3471,3.0,Close Encounters of the Third Kind
70031,2550,4.5,Haunting
116189,3809,3.0,What About Bob?
153983,5014,2.0,I Am Sam
105793,2000,2.0,Lethal Weapon
103631,466,3.0,Hot Shots! Part Deux
80836,50798,2.5,Epic Movie
57548,538,0.5,Six Degrees of Separation
68002,1920,4.0,Small Soldiers
152238,6538,4.0,Swimming Pool
147353,112556,5.0,Gone Girl
36855,2528,3.0,Logan's Run
58815,1588,2.5,George of the Jungle
134914,1396,5.0,Sneakers
104518,518,4.5,Road to Wellville
65365,292,3.0,Outbreak
57332,653,2.0,Dragonheart
43188,908,4.0,North by Northwest
55073,6006,1.5,Just Married
88790,54999,3.5,Shoot 'Em Up
112520,40583,4.5,Syriana
134050,213,3.5,Burnt by the Sun (Utomlyonnye solntsem)
26964,1060,3.0,Swingers
40098,4770,2.0,Glass House
122166,105,2.0,Bridges of Madison County
17911,4896,4.5,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone)
89464,849,2.5,Escape from L.A.
92380,56367,4.0,Juno
20471,2406,3.5,Romancing the Stone
10397,7371,4.0,Dogville
45599,5502,3.0,Signs
23128,3671,4.0,Blazing Saddles
127262,1307,4.5,When Harry Met Sally...
133057,79357,4.0,Mr. Nobody
122236,2788,2.0,Monty Python's And Now for Something Completely Different
78713,951,4.0,His Girl Friday
32810,8947,2.0,Grudge
113150,6942,3.5,Love Actually
58033,2393,4.0,Star Trek: Insurrection
141633,59501,2.5,Chronicles of Narnia: Prince Caspian
109598,5785,0.5,Jackass: The Movie
52736,3169,4.0,The Falcon and the Snowman
78616,837,4.0,Matilda
131822,2366,3.0,King Kong
48972,1320,3.0,Alien³ (a.k.a. Alien 3)
25801,1231,2.5,Right Stuff
149294,1584,4.0,Contact
94144,3763,3.5,F/X
48832,215,3.5,Before Sunrise
22522,1079,4.0,"Fish Called Wanda, A"
154234,3908,1.0,Urban Legends: Final Cut
60511,3698,3.0,Running Man
63237,3675,4.0,White Christmas
112701,1608,4.0,Air Force One
152783,1393,3.0,Jerry Maguire
1401,1221,4.5,Godfather: Part II
16465,62434,2.0,Zack and Miri Make a Porno
32431,3699,3.0,Starman
16377,1584,4.0,Contact
105236,1270,4.0,Back to the Future
141877,122900,4.0,Ant-Man
49926,3448,4.5,"Good Morning, Vietnam"
1920,87876,2.0,Cars 2
133514,1292,4.0,Being There
68086,33836,1.0,Bewitched
78842,34048,4.5,War of the Worlds
84146,3037,4.0,Little Big Man
91317,59315,2.5,Iron Man
102847,1090,3.0,Platoon
53965,367,3.0,Mask
22854,72129,2.0,Saw VI
20055,42011,3.0,Fun with Dick and Jane
126637,5291,4.0,Rashomon (Rashômon)
91614,428,2.5,"Bronx Tale, A"
140658,179817,5.0,Darkest Hour
111183,69784,2.0,Brüno (Bruno)
90812,3186,4.0,"Girl, Interrupted"
47370,1517,3.5,Austin Powers: International Man of Mystery
61809,6754,2.5,Underworld
41940,94478,0.5,Dark Shadows
7232,48516,4.5,Departed
160099,1748,5.0,Dark City
24581,1408,4.0,Last of the Mohicans
97345,27773,4.0,Old Boy
9361,53125,2.0,Pirates of the Caribbean: At World's End
140463,6953,2.0,21 Grams
39983,31,2.5,Dangerous Minds
148485,2863,3.5,"Hard Day's Night, A"
133610,6773,2.0,"Triplets of Belleville, The (Les triplettes de Belleville)"
116321,2413,4.0,Clue
102584,1101,4.0,Top Gun
131583,1760,2.0,Spice World
12223,50,4.5,Usual Suspects
82198,109673,1.5,300: Rise of an Empire
88537,8948,2.5,Alfie
145626,2393,3.0,Star Trek: Insurrection
148538,2598,3.0,Pushing Tin
105070,45726,2.5,"You, Me and Dupree"
151117,2373,3.0,Red Sonja
65981,35957,3.5,Red Eye
87714,608,4.5,Fargo
138487,590,4.0,Dances with Wolves
138733,2413,3.5,Clue
65365,1924,1.0,Plan 9 from Outer Space
27106,653,3.0,Dragonheart
100621,5574,4.5,Transporter
31975,76293,3.0,Date Night
52405,3198,4.0,Papillon
42614,627,5.0,Last Supper
12979,1266,4.0,Unforgiven
53032,4967,4.0,No Man's Land
118637,95873,4.0,Ruby Sparks
39565,1249,3.0,"Femme Nikita, La (Nikita)"
79652,780,4.5,Independence Day (a.k.a. ID4)
104518,56757,4.5,Sweeney Todd: The Demon Barber of Fleet Street
103590,73321,3.5,Book of Eli
14175,915,4.5,Sabrina
103087,3741,4.5,Badlands
74130,1252,4.5,Chinatown
59017,3101,4.5,Fatal Attraction
46264,3275,4.5,Boondock Saints
82463,2078,3.5,Jungle Book
9808,5530,0.5,Simone (S1m0ne)
86187,5220,3.0,Showtime
17032,741,4.0,Ghost in the Shell (Kôkaku kidôtai)
104992,4306,5.0,Shrek
152951,3930,2.0,Creature from the Black Lagoon
119765,892,4.0,Twelfth Night
154234,56156,4.0,Hitman
68578,1282,3.0,Fantasia
151449,4018,4.0,What Women Want
85914,8371,4.0,Chronicles of Riddick
146703,6377,5.0,Finding Nemo
80239,1391,3.5,Mars Attacks!
90812,858,5.0,Godfather
150293,30749,4.0,Hotel Rwanda
128657,2259,2.0,Blame It on Rio
71862,3105,3.5,Awakenings
139115,103042,3.5,Man of Steel
77855,904,5.0,Rear Window
5990,81932,4.5,Fighter
83446,4262,3.0,Scarface
35194,8783,3.5,Village
86149,4979,2.0,Royal Tenenbaums
49879,40815,3.0,Harry Potter and the Goblet of Fire
149732,1748,5.0,Dark City
37097,1219,4.0,Psycho
11690,6534,3.5,Hulk
132596,904,4.5,Rear Window
45368,54001,3.5,Harry Potter and the Order of the Phoenix
8619,3534,2.5,28 Days
155778,2355,3.0,"Bug's Life, A"
87714,5878,2.0,Talk to Her (Hable con Ella)
22620,115713,3.5,Ex Machina
137991,1645,3.0,The Devil's Advocate
108936,3033,4.0,Spaceballs
93913,5541,3.5,Hot Shots!
60618,104913,4.5,Rush
101002,4228,3.5,Heartbreakers
21861,1028,4.0,Mary Poppins
61593,945,3.5,Top Hat
121089,3275,2.5,Boondock Saints
147327,454,4.0,Firm
44147,161,3.5,Crimson Tide
14436,2121,3.0,Cujo
7490,3552,3.0,Caddyshack
18389,2891,2.5,"Happy, Texas"
42735,50804,1.0,Hannibal Rising
150075,1206,4.5,"Clockwork Orange, A"
136525,3022,4.0,General
121725,6548,2.0,Bad Boys II
107565,89745,4.5,Avengers
37931,8636,2.5,Spider-Man 2
133571,2019,5.0,Seven Samurai (Shichinin no samurai)
34146,52722,1.0,Spider-Man 3
159355,60766,4.0,Man on Wire
130913,1350,5.0,Omen
66401,98491,5.0,Paperman
140748,1960,3.5,Last Emperor
120313,2193,4.5,Willow
90128,46976,4.0,Stranger than Fiction
155074,71057,2.5,9
65106,587,3.0,Ghost
63581,1627,4.0,U Turn
75088,27706,2.5,Lemony Snicket's A Series of Unfortunate Events
69404,78088,4.5,Buried
149329,74795,3.5,Green Zone
109480,1694,2.5,Apostle
140862,8970,4.0,Finding Neverland
148671,2826,2.5,13th Warrior
150342,29,3.5,"City of Lost Children, The (Cité des enfants perdus, La)"
5572,2184,3.5,Trouble with Harry
3831,51662,4.0,300
13134,183837,1.5,The Favourite
31768,2381,2.0,Police Academy 4: Citizens on Patrol
38535,215,4.0,Before Sunrise
37945,2006,3.5,Mask of Zorro
45566,91658,4.0,Girl with the Dragon Tattoo
59254,1025,4.0,Sword in the Stone
64366,457,4.0,Fugitive
156183,315,2.5,Specialist
38627,32,3.5,Twelve Monkeys (a.k.a. 12 Monkeys)
79613,3897,3.5,Almost Famous
146270,1356,1.0,Star Trek: First Contact
82380,5959,4.0,Narc
34997,5630,4.0,Red Dragon
69008,2571,5.0,Matrix
145098,3755,5.0,Perfect Storm
99962,1061,3.5,Sleepers
50269,475,4.5,In the Name of the Father
13134,778,1.0,Trainspotting
71205,3409,4.0,Final Destination
127746,1590,4.0,Event Horizon
76515,1265,4.0,Groundhog Day
18959,55290,3.5,Gone Baby Gone
46357,1721,3.5,Titanic
29049,36517,3.5,Constant Gardener
149873,3108,3.5,Fisher King
121089,111360,2.5,Lucy
25554,2989,4.0,For Your Eyes Only
23651,56367,1.0,Juno
140472,2513,2.5,Pet Sematary
7561,5506,4.0,Blood Work
50651,74946,2.5,She's Out of My League
128290,5446,2.0,Rabbit-Proof Fence
